Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Ghatkamble R.; Pradeep Kumar G.M.; Anandaram H.; Bhavanam S.N.; Balasubramani R.; Naveenkumar R.,A Federated Learning Driven Sustainable Computing Framework for Global Development Applications,2026,"Proceedings of the 2026 International Conference on Emerging Trends in Information, Communication and Systems, ICETICS 2026",0,10.1109/ICETICS69505.2026.11651270,Conference paper,,2-s2.0-105048873149
Zhang X.; Liu Z.; Hua Z.; Yang X.; Wang S.; Pan G.; Niyato D.,GNN-Based Secrecy Rate Optimization in Multi-Satellite Collaborative Systems,2026,IEEE Journal on Selected Areas in Communications,15,10.1109/JSAC.2026.3669126,Article,,2-s2.0-105031969097
Cheng E.Y.-C.; Tseng C.-J.; Chu H.-T.,Adaptive LLM-based multi-agent systems to enhance quantitative trading performance,2026,PeerJ Computer Science,1,10.7717/peerj-cs.3630,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035032034
Ren Q.; Chen G.; Peng X.-J.; Li H.; Huang T.,Secure Distributed Estimation-Based Data-Driven Leader-Following Control for Discrete-Time MASs Under Deception Attacks and Sensor Faults,2026,IEEE Transactions on Network Science and Engineering,2,10.1109/TNSE.2025.3601851,Article,,2-s2.0-105013996179
Wu Q.; Yang T.; Su Y.; Jiang L.; Tong T.,A Bibliometric Analysis of Deep Reinforcement Learning in UAV Path Planning,2026,"Computers, Materials and Continua",0,10.32604/cmc.2026.082757,Review,All Open Access; Gold Open Access,2-s2.0-105045446302
Chen N.; Xiao Y.; Li W.; Liu Y.,Comparison of Drag Characteristics of Swept Wings and Forward-Swept Wings at Different Mach Numbers and Sensor Research on Compatible Aircraft Models,2026,"7th International Conference on Mobile Computing and Sustainable Informatics, ICMCSI 2026",0,10.1109/ICMCSI67283.2026.11412783,Conference paper,,2-s2.0-105034836832
Valsamara I.; Papaioannidis C.; Pitas I.,Efficient DNN Knowledge Assessment in a Multi-Agent Teacher-Student DNN Environment,2026,IEEE Transactions on Emerging Topics in Computational Intelligence,0,10.1109/TETCI.2026.3697335,Article,,2-s2.0-105040940174
John D.B.,Decentralized Task Scheduling in Distributed Systems: A Lightweight Multi-Agent Deep Reinforcement Learning Approach with Gossip-Based Consensus,2026,IEEE Access,0,10.1109/ACCESS.2026.3715499,Article,All Open Access; Gold Open Access,2-s2.0-105045747810
Kumar S.,Autonomous Financial Intelligence: A Systematic Synthesis of Agentic AI Paradigms in Banking and Capital Markets,2026,"2026 2nd International Conference on Artificial Intelligence Systems, AIS 2026",0,10.1109/AIS69919.2026.11621817,Conference paper,,2-s2.0-105046937083
Sheetal V.A.; Vikranth B.M.; Adarsha Sagar H.V.,AI-driven multi-agent framework for smart irrigation and crop health monitoring in Indian rice and sugarcane farming,2026,Plant Science Today,1,10.14719/pst.12797,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044891167
Wu M.; Feng Q.; Liu Q.; Liu X.; Zhang Y.; Sun M.,A Distributed Collaborative Deep Trajectory Encoding Mechanism for Rehabilitation Training in an Intelligent IoT Environment,2026,IEEE Transactions on Computational Social Systems,0,10.1109/TCSS.2026.3699133,Article,All Open Access; Green Open Access,2-s2.0-105041967746
Sun F.; Chen L.; Li K.; Chen R.; Gao Z.; Wang J.; Yang Y.,Sequential Pointer Network-Based Reinforcement Learning for Low-Complexity Massive MIMO Scheduling,2026,IEEE Transactions on Vehicular Technology,0,10.1109/TVT.2026.3693223,Article,,2-s2.0-105039056560
Pokharel S.; Bulut E.,Distilling LLM Reasoning into Lightweight Neural Policies for Multi-Agent UAV Coordination,2026,"Proceedings - 2026 IEEE 27th International Symposium on a World of Wireless, Mobile and Multimedia Networks, WoWMoM 2026",0,10.1109/WoWMoM69805.2026.00026,Conference paper,,2-s2.0-105047151149
Zhou N.; Luo L.; Sheng G.; Jiang X.,An Adaptive Maintenance Decision-Making Method for Power Transformers via Independent Proximal Policy Optimization–Based Markov Game,2026,IEEE Transactions on Power Delivery,0,10.1109/TPWRD.2026.3718120,Article,,2-s2.0-105046301473
Yang H.; Wu J.; Tang W.,A Dual-Model Collaborative Multi-Agent TD3 Framework for Distributed Control of the Quadruple-Tank Process,2026,"38th Chinese Control and Decision Conference, CCDC 2026",0,10.1109/CCDC69976.2026.11560819,Conference paper,,2-s2.0-105043960652
Gardenswartz M.L.; Fallin B.C.; Nino C.F.; Dixon W.E.,Collaborative Indirect Influencing and Control on Graphs using Graph Neural Networks,2026,Proceedings of the American Control Conference,0,,Conference paper,,2-s2.0-105048456303
Sun Y.; Wang Y.; Hawbani A.; Yang D.; Lu L.; Al-Dubai A.; Qatawneh M.; Zhao L.,Joint Optimization of Hyperspectral Band Selection and Computation Offloading in LEO–GEO Collaborative Satellite Networks,2026,IEEE Transactions on Aerospace and Electronic Systems,0,10.1109/TAES.2026.3721805,Article,All Open Access; Green Open Access,2-s2.0-105047422474
Heidari A.; Al-Karaki J.N.,NOVA: A Self-Supervised Graph Framework for Real-Time Anomaly Detection in Internet of Vehicles,2026,IEEE Transactions on Network and Service Management,1,10.1109/TNSM.2026.3696324,Article,,2-s2.0-105040174410
Kong W.M.; Saif F.,Can artificial intelligence and wearable technologies transform diabetes foot health?,2026,"Current Opinion in Endocrinology, Diabetes and Obesity",0,10.1097/MED.0000000000000942,Article,,2-s2.0-105025776424
Sheng L.; Fu N.; Mou J.; Zhu L.; Zhou J.,Data-Driven Probabilistic Wind Power Forecasting and Dispatch with Alternating Direction Method of Multipliers over Complex Networks,2026,Mathematics,1,10.3390/math14010112,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028027164
Pu Y.; Zeng X.; Wang Q.; Tang Y.,A Review on Optimization of Dynamic Electricity Price-Responsive Charging Load Driven by Deep Reinforcement Learning,2026,"2026 9th International Conference on Energy, Electrical and Power Engineering, CEEPE 2026",0,10.1109/CEEPE69795.2026.11552237,Conference paper,,2-s2.0-105042754245
Niu Z.; Yang H.; Yao Q.; Yan Y.; Wei B.; Zhang J.,Graph Learning-Based Multi-Dimensional Adaptive Scheduling for Multi-QoS Remote Sensing Services in Satellite Networks,2026,IEEE Transactions on Network Science and Engineering,2,10.1109/TNSE.2026.3689124,Article,,2-s2.0-105037830713
Chen Y.; Zhou T.; Xu Q.; Cheng G.,Coupling-Aware Edge-Cloud Computing for Multi-UAV Cooperative Sensing via Evolutionary Game-Based Deep Reinforcement Learning,2026,IEEE Transactions on Cloud Computing,0,10.1109/TCC.2026.3697781,Article,,2-s2.0-105041034213
Yashpal Gupta S.; Sharath H.A.; Ahmed S.R.; Suraj S.; Sahil K.; Bharadwaj S.,Federated Learning for Privacy-Preserving Thyroid Disease Classification,2026,"Proceedings of the 4th International Conference on Inventive Computing and Informatics, ICICI 2026",0,10.1109/ICICI68773.2026.11581124,Conference paper,,2-s2.0-105044556691
Chen X.; He J.; Dai G.; Wang M.; Peng L.; Tian T.,Autonomous scheduling method for multi-satellite collaboration with multi-dimensional optimization,2026,Swarm and Evolutionary Computation,0,10.1016/j.swevo.2025.102255,Article,,2-s2.0-105024994271
Yan Z.; Zhu G.; Tang Y.; Pan H.; Pappas N.; Chan T.-T.,System Design and Convergence Analysis for Decentralized Federated Fine-Tuning on LEO Satellite Networks,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587081,Conference paper,,2-s2.0-105045404036
Wang J.; Lin Y.; Tan Q.; Chen C.; Su Y.,A Hierarchical Graph-Language Model for Detection of Malicious Rumors in Social Media,2026,"Proceedings of 2026 International Conference on Artificial Intelligence and Social Network Systems, AISNS 2026",0,10.1109/AISNS67921.2026.11440458,Conference paper,,2-s2.0-105037453207
Jin Z.; Zhang X.; Su J.; Zhang L.; Shen J.,Subgraph-Driven Lightweight Federated Learning for Spatiotemporal Cellular Traffic Prediction,2026,IEEE Transactions on Network and Service Management,2,10.1109/TNSM.2025.3645253,Article,,2-s2.0-105025723930
Yan X.; Jin Y.; Wang C.; Yang S.,Causal Federated Graph Neural Networks for Multiobjective Facility Location,2026,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",1,10.1109/TSMC.2025.3647753,Article,,2-s2.0-105027679135
Yu J.; Ding M.; Sun W.,Dynamic-n-Static Multiplex Graph Representation Learning for Improved Link Prediction,2026,IEEE Transactions on Neural Networks and Learning Systems,0,10.1109/TNNLS.2026.3700088,Article,,2-s2.0-105043199461
Bhargavi P.; Basi Reddy A.; Kanchi S.; Konduru J.; Madaparthi T.; Karangi A.,AI-Based Intrusion Detection System for Cloud Networks,2026,"Proceedings of 2nd International Conference on Multi-Agent Systems for Collaborative Intelligence, ICMSCI 2026",0,10.1109/ICMSCI67830.2026.11469531,Conference paper,,2-s2.0-105037958113
Lin Z.; Xie Z.; Chen X.; He J.; Chen Y.; Wu W.; Lu Z.; Chen F.,MADRL-Based Edge Offloading and Resource Allocation for Vehicular LLM Inference,2026,"2026 IEEE International Conference on Communications Workshops, ICC Workshops 2026 - Proceedings",0,10.1109/ICCWorkshops63917.2026.11586553,Conference paper,,2-s2.0-105045597754
Gan W.; Guo K.; Qiao L.,Attention-Guided and Role-Aware Reinforcement Learning for Multi-AUV Counter-Game,2026,IEEE Transactions on Neural Networks and Learning Systems,0,10.1109/TNNLS.2026.3700395,Article,,2-s2.0-105041988680
Gupta A.; Kalyana N.; Rajashri C.; Tamilkodi R.; Kumar K.S.; Sailaja Y.,Adaptive Fault-Tolerant Control Logic for Autonomous Electric Drive Systems Using Redundant Predictive Switching,2026,"2026 International Conference on Sustainable Computing and Integrated Communication in Changing Landscape of Al, ICSCAI 2026",0,10.1109/ICSCAI68849.2026.11649445,Conference paper,,2-s2.0-105048661770
Zhang X.; Yang B.; Cao X.; Yu Z.; Alexandropoulos G.C.; Zhang Y.; Debbah M.; Yuen C.,Multi-Agent Deep Reinforcement Learning for Safe Autonomous Driving With RICS-Assisted MEC,2026,IEEE Transactions on Intelligent Transportation Systems,3,10.1109/TITS.2025.3632408,Article,,2-s2.0-105022694338
Mahmud S.; Sayed A.N.; Himeur Y.; Nhlabatsi A.; Bensaali F.,A comprehensive review of deep reinforcement learning applications from centralized power generation to modern energy internet frameworks,2026,Renewable and Sustainable Energy Reviews,9,10.1016/j.rser.2025.116481,Review,All Open Access; Hybrid Gold Open Access,2-s2.0-105021859452
Liu M.; Hu C.; Liu C.,Multi-Agent Deep Reinforcement Learning Framework for Dynamic Resource Scheduling in Edge-Cloud Computing Systems,2026,"2026 IEEE 2nd International Conference on Electronics, Energy Systems and Power Engineering, EESPE 2026",0,10.1109/EESPE68405.2026.11648795,Conference paper,,2-s2.0-105048634290
Liu H.; Li T.; Huang W.; Niyato D.; Li Y.,Joint Energy-Efficient and Throughput Optimization in Large-Scale Mobile Networks via Safe Hierarchical MARL,2026,IEEE Transactions on Wireless Communications,2,10.1109/TWC.2026.3662376,Article,,2-s2.0-105030571227
Shepherd P.; Dagiuklas T.; Alkan B.; Rodriguez J.,Agentic Trust Coordination for Federated Learning through Adaptive Thresholding and Autonomous Decision Making in Sustainable and Resilient Industrial Networks,2026,"2026 IEEE International Conference on Communications Workshops, ICC Workshops 2026 - Proceedings",0,10.1109/ICCWorkshops63917.2026.11586286,Conference paper,,2-s2.0-105045603131
Paruchuru V.V.K.; Jamili L.K.; Kavuluri H.V.R.; Syeda R.H.,Autonomous AI Agents for Continuous Monitoring and Fraud Mitigation in Supply Networks,2026,"Proceedings - ICSES 2026: 5th International Conference on Innovative Computing, Intelligent Communication and Smart Electrical Systems",1,10.1109/ICSES66558.2026.11479064,Conference paper,,2-s2.0-105038320433
Sun L.; Li H.; Deng A.; Wang W.,Simulation study of exoskeleton–musculoskeletal coupling for exoskeleton assistance via multi-agent reinforcement learning,2026,Medical and Biological Engineering and Computing,0,10.1007/s11517-026-03634-9,Article,,2-s2.0-105045357906
Uppuluri V.,"Federated, Real-Time AI Analytics for Vaccine Effectiveness and Variant Surveillance Across Distributed Healthcare Systems",2026,"Proceedings of 7th International Conference on Intelligent Communication Technologies and Virtual Mobile Networks, ICICV 2026",0,10.1109/ICICV68925.2026.11554636,Conference paper,,2-s2.0-105042903570
Alzubi M.; Bashabsheh M.; Alrefai M.; Al-Rifai O.H.,Graph Neural Reinforcement Learning for Adaptive Resource Management in Vehicular Cloud Networks,2026,"2026 International Conference on Smart Multidomain Integrated Learning Environments, ICSMILE 2026",0,10.1109/ICSMILE69273.2026.11519102,Conference paper,,2-s2.0-105041518216
Ke H.; Zhao J.; Ding Y.; Pan L.,Hybrid deep reinforcement learning-based workload migrating and resource allocation policies for weighted cost minimization in edge collaboration networks,2026,Future Generation Computer Systems,1,10.1016/j.future.2025.108002,Article,,2-s2.0-105011480828
Ramar R.R.K.; Manikandan G.; Devi R.; Revathi K.; Ramachandran A.; Kaasi V.; Prabakaran M.; Sandhya P.; Logeswari E.,Precision Medicine in Epilepsy: Integrating Computational Neural Dynamics for Personalized SUDEP Risk Prediction and Global Clinical Translation,2026,International Journal of Drug Delivery Technology,0,10.25258/ijddt.16.11s.32,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105033784005
Liu X.; Gao M.; Yu J.; Yang Z.; Li W.,Multi-Kernel Collaborative Graph Convolution Neural Network for Operational Reliability Assessment Considering Varying Topologies,2026,Journal of Modern Power Systems and Clean Energy,1,10.35833/MPCE.2024.001249,Article,All Open Access; Gold Open Access,2-s2.0-105029778914
Wang Z.-H.; Zhang Y.-P.; Li K.-M.; Wang D.; Luo Y.; Zhang Q.,Multiview Adaptive Hypergraph for Space Micromotion Target Recognition Based on Networked Radar Systems,2026,IEEE Transactions on Radar Systems,0,10.1109/TRS.2025.3639246,Article,,2-s2.0-105036904796
Umair M.; Tan W.-H.; Foo Y.-L.,Hierarchical Federated Learning Approach for IoT Attacks Classification,2026,IEEE Access,1,10.1109/ACCESS.2026.3686024,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036472866
Kaimakamidis A.; Mademlis I.; Pitas I.,Collaborative Knowledge Distillation via a Learning-by-Education Node Community,2026,IEEE Transactions on Artificial Intelligence,0,10.1109/TAI.2026.3704336,Article,All Open Access; Green Open Access,2-s2.0-105043163734
Chen J.,Multi-Agent Reinforcement Learning Based on Weak-Tie Topology Reconstruction and Three-Branch Feature Fusion,2026,"2026 IEEE 2nd International Conference on Electronics, Energy Systems and Power Engineering, EESPE 2026",0,10.1109/EESPE68405.2026.11649187,Conference paper,,2-s2.0-105048627733
Alukapelly V.; Kothuri S.R.; Sudhakar R.V.,A Dynamic Resource Management and Latency-Energy Optimization Architecture for Next-Generation Vehicular Cloud Networks,2026,"2026 2nd International Conference on Intelligent Systems and Computational Networks, ICISCN 2026",0,10.1109/ICISCN67954.2026.11566296,Conference paper,,2-s2.0-105043765838
Wu L.; Cui W.; Liu Y.; Zang Q.; Li M.,Research and Application of Multi-Node Multi-Accelerator Technology Based on High-Performance Edge AI Chips,2026,"2026 7th International Seminar on Artificial Intelligence, Networking and Information Technology, AINIT 2026",0,10.1109/AINIT70033.2026.11557695,Conference paper,,2-s2.0-105043757098
Wang J.; Zhang X.; Wei Z.; Sun F.; Li Y.; Feng Z.; Lu J.,Multi-UAV Collaborative ISAC with Dynamic Resource Allocation: A Hierarchical Graph Multi-Agent Reinforcement Learning Approach,2026,IEEE Journal on Selected Topics in Signal Processing,0,10.1109/JSTSP.2026.3693225,Article,,2-s2.0-105038994112
Liang X.; Kang H.; Che J.; Li J.; Sun G.; Wu Q.; Wang J.; Niyato D.,STAR-RIS-Assisted Collaborative Beamforming for Low-Altitude Wireless Networks,2026,IEEE Transactions on Communications,0,10.1109/TCOMM.2026.3679236,Article,,2-s2.0-105034689454
Bland K.A.; Catalá-Vilaplana I.; Nunez J.-J.; Capozzi L.C.; Campbell K.L.,Artificial Intelligence Meets Cancer Rehabilitation: Emerging Evidence for Exercise and Physical Activity Interventions,2026,Cancer Control,3,10.1177/10732748261432280,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031968540
Ahshan R.; Abid M.S.; Al-Abri M.,Multi-modal multi-task artificial intelligence model for active distribution network scheduling with multi-agent reinforcement learning,2026,Electric Power Systems Research,5,10.1016/j.epsr.2025.112091,Article,,2-s2.0-105014760519
Li Q.; Xiong X.; Ren J.,Remaining useful life prediction based on degradation-aware dynamic graph representation learning,2026,Engineering Applications of Artificial Intelligence,3,10.1016/j.engappai.2025.113140,Article,,2-s2.0-105021839650
