Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Manimegalai R.; Shobana M.; Rajesh C.; Parthasarathy C.; Sriharsha A.V.; Kumar T.D.,Adaptive Emotion-Aware Speech Synthesis on Edge Devices: A Lightweight Dynamic Model Adaptation Framework using LoRA and OnDevice Fine-Tuning,2026,"Proceedings of 4th International Conference on Electronics and Renewable Systems, ICEARS 2026",1,10.1109/ICEARS67481.2026.11416528,Conference paper,,2-s2.0-105035738464
Li H.; Liu D.; Hou Z.; Ma Z.; Su F.; Zhao Z.,Modality and Task Adaptation for Enhanced Zero-shot Composed Image Retrieval,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i8.37534,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034390161
Li T.; Su Y.; Song D.; Li W.; Wang L.; Wei Z.; Liu A.-A.,Physics-Constrained Adapter Tuning of Meteorological Foundation Models for Global SST Forecasting,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3676064,Article,,2-s2.0-105033486855
Ma X.; Li B.; Wang P.,A DINOv3-Based Remote Sensing Object Detection Method with Multi-level Semantic Interaction Enhancement Module,2026,"2026 IEEE International Conference on Pattern Recognition, Machine Vision and Artificial Intelligence, PRMVAI 2026",0,10.1109/PRMVAI70103.2026.11605637,Conference paper,,2-s2.0-105046449226
Nehdi T.M.; Mrabah N.; Belal A.; Pedersoli M.; Granger E.,Low-Rank Expert Merging for Multi-Source Domain Adaptation in Person Re-Identification,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2026",2,10.1109/WACV61042.2026.00181,Conference paper,All Open Access; Green Open Access,2-s2.0-105041310692
Deng J.; Chen S.; Wang D.-H.; Zhang X.-Y.; Yan Y.,Video-Level Cross-Modal Temporal-Navigation for RGBT Tracking,2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2026.3668525,Article,,2-s2.0-105031714329
Guo H.; Min H.,A Neighborhood Attention-Based Adapter for Parameter-Efficient Vision-Language Model Tuning,2026,"38th Chinese Control and Decision Conference, CCDC 2026",0,10.1109/CCDC69976.2026.11559649,Conference paper,,2-s2.0-105043935184
Jiang W.; Li Y.; Liu Z.; An L.; Quellec G.; Ou C.,SarAdapter: Prioritizing Attention on Semantic-Aware Representative Tokens for Enhanced Medical Image Segmentation,2026,IEEE Transactions on Medical Imaging,3,10.1109/TMI.2025.3591476,Article,,2-s2.0-105011864303
Tamjidi M.; Dastmalchi H.; Alimoradijazi M.; Cheraghian A.; An A.; Saberi M.,Adapt-As-You-Walk Through the Clouds: Training-Free Online Test-Time Adaptation of 3D Vision-Language Foundation Models,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i11.37888,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034587996
Lei Q.; Yang Z.; Xu Q.; Hua C.; Wen P.; Huang Q.,TuckA: Hierarchical Compact Tensor Experts for Efficient Fine-Tuning,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i27.39444,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034974948
Zeng K.; Tang J.; Li Z.; Zheng S.; Xie S.,Graph Transformer for GNSS NLOS Signal Detection via Dynamic Environmental Representation; [面向动态环境表征的图Transformer GNSS 非视距信号检测方法],2026,Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University,0,10.13203/j.whugis20260106,Article,,2-s2.0-105046262639
Huang G.; Cui Y.; Tsang D.H.; Wang W.; Liu L.,Semantic Modulated Prompting for Few-Shot Audio-Visual Classification,2026,"IEEE Transactions on Audio, Speech and Language Processing",0,10.1109/TASLPRO.2026.3654246,Article,,2-s2.0-105027555613
Rollot Trad F.; Pierro M.; Mebarki S.; Paillaud E.; Caillet P.,Influence of age on oncology care; [Influence de l’âge sur la prise en charge en oncologie],2026,La Revue du praticien,0,,Review,,2-s2.0-105030895697
Chen X.; Li Y.; Hu M.; Salari E.; Chen X.; Qiu R.L.J.; Zheng B.; Yang X.,Leveraging pretrained vision-language model for enhanced breast cancer diagnosis with multi-view mammography,2026,Medical Physics,1,10.1002/mp.70261,Article,All Open Access; Bronze Open Access,2-s2.0-105027347777
Li Z.; Chen H.; Qu L.; Zhu Y.; Pan Y.; Tian B.; Fan Y.; Amirpour H.,DAP-Adapter: Enhancing Few-Shot CLIP with Dynamically Diverse and Context-Aware Prompt Generation,2026,International Journal of Pattern Recognition and Artificial Intelligence,0,10.1142/S0218001426590287,Article,,2-s2.0-105043941559
Cao B.; Li M.,Multi-Objective Evolutionary Architecture Search for Few-Shot Object Detection in Intelligent Robotic Systems,2026,Proceedings of ISoIRS 2026 - Moving Towards Embodied Intelligence in the AI Age: 2026 6th International Symposium on Intelligent Robotics and Systems,0,10.1109/ISOIRS70157.2026.11545287,Conference paper,,2-s2.0-105042470126
Lyshevski S.E.; Kovbasa S.; Holosha A.,Dynamic Data-Driven Machine Learning: Signature Analysis of Radio Frequency Spectrum and Signals,2026,"Proceedings - IEEE International Conference on Electronics and Nanotechnology, ELNANO",0,10.1109/ELNANO63396.2026.11601516,Conference paper,,2-s2.0-105045458970
Brown H.J.; Islam M.I.; Ruan J.; Baker M.A.B.; Ithurbide S.; Duggin I.G.,Archaeal Cytoskeletal Protein CetZ1 Influences Assembly of the Motility Machinery,2026,Molecular Microbiology,0,10.1111/mmi.70109,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105047728366
Zhang Y.; Lu X.,FE-Adapter: Parameter-Efficient Visible-infrared Feature Extraction Adapter for Object Detection,2026,"2026 6th International Conference on Computer Communication and Artificial Intelligence, CCAI 2026",0,10.1109/CCAI69603.2026.11642080,Conference paper,,2-s2.0-105048919158
Soboleva V.; Alanov A.; Kuznetsov A.; Sobolev K.,T-LoRA: Single Image Diffusion Model Customization Without Overfitting,2026,Proceedings of the AAAI Conference on Artificial Intelligence,1,10.1609/aaai.v40i11.37861,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034587998
Zhang Y.; Wang Q.; Bai R.; Li H.,EAR-Net: Edge-Guided Adapter-Enhanced Recursive Fusion Network for Small-Object Detection in Remote Sensing Imagery,2026,IEEE Geoscience and Remote Sensing Letters,0,10.1109/LGRS.2026.3693693,Article,,2-s2.0-105039325633
Sumanth T.V.; Gupta K.; Singh C.; Jangid H.,AI-Based Personalized Movie Scene Reimagining System for Text-Guided Video Synthesis,2026,"Proceedings of the International Conference on Circuit, Power and Computing Technologies, ICCPCT 2026",0,10.1109/ICCPCT70290.2026.11654995,Conference paper,,2-s2.0-105049022252
Zhang Y.; Xie W.; Hui T.; Li D.; Zhang J.; Lei J.; Li Y.; Fang L.,LoME: LoRA-Driven Multimodal Extractor for RGB-X Vision Tasks,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2025.3601340,Article,,2-s2.0-105013972343
Bian A.; Xu M.; Fan Z.; Yang X.; Xu J.; Zhang Y.,CAT: Cross-Attention Adapter Transformer for RGB-Thermal Object Tracking,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11582263,Conference paper,,2-s2.0-105045180453
Xue C.; Lu Y.; Yang C.; Xing J.,RecMind: LLM-Enhanced Graph Neural Networks for Personalized Consumer Recommendations,2026,Digest of Technical Papers - IEEE International Conference on Consumer Electronics,1,10.1109/ICCE67443.2026.11449909,Conference paper,,2-s2.0-105037348758
Wang R.; Zhou H.,LEC-SFdeepnet: Multi-Scale and Detail-Enhanced DeepLabv3+ for Semantic Segmentation,2026,"2026 International Conference on Intelligent Manufacturing and Automation, IMA 2026",0,10.1109/IMA68480.2026.11517827,Conference paper,,2-s2.0-105041687480
Guo S.; Wen T.; Liu C.-W.; Chen Q.; Fan R.,Fully Exploiting Vision Foundation Model's Profound Prior Knowledge for Generalizable RGB-Depth Driving Scene Parsing,2026,IEEE Transactions on Intelligent Vehicles,1,10.1109/TIV.2025.3650682,Article,,2-s2.0-105028022322
Cuevas N.; Tambe T.; Zhang S.Q.; Brooks D.; Wei G.-Y.,A 64.5 TFLOPS/W 16-nm AI Training Accelerator with 4T-eDRAM for Efficient Gradient and Activation Handling,2026,Proceedings of the Custom Integrated Circuits Conference,0,10.1109/CICC65509.2026.11509573,Conference paper,,2-s2.0-105040924301
Wang K.; Zhou Z.; Li Z.,Towards Accurate Training Time Estimation for On-Device Heterogeneous Federated Learning,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2025.3599524,Article,,2-s2.0-105013397202
Dillan T.; Isa S.M.; Girsang A.S.; Suhartono D.,Adaptive Multimodal Fusion Architecture for Heterogeneous Embedding Spaces in Retrieval-Augmented Generation Systems,2026,IEEE Access,0,10.1109/ACCESS.2026.3675234,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033654213
Dolhopolov S.; Honcharenko T.,MACE: Modular Adaptive Code Engine with Context-Aware LoRA Expert Routing and Hierarchical Retrieval-Augmented Generation,2026,CEUR Workshop Proceedings,0,,Conference paper,,2-s2.0-105045005385
Vyas N.,SUVI: Scalable Unified Vector Intelligence for Efficient Edge Deployment,2026,"2026 IEEE Conference on Artificial Intelligence, CAI 2026",0,10.1109/CAI68641.2026.11536337,Conference paper,,2-s2.0-105042124473
Razavi F.; Safari L.,EdgeVLM: Temporal and Fusion-Aware Vision-Language Reasoning on Mobile Devices,2026,"International Conference on Web Research, ICWR",0,10.1109/ICWR69602.2026.11513320,Conference paper,,2-s2.0-105040960512
Du G.; Wang H.; Xu X.; Yan Y.; Li X.,TCFF-Adapter: Text-Driven Adaption of CLIP for Few-Shot Image Classification,2026,IEEE Transactions on Circuits and Systems for Video Technology,2,10.1109/TCSVT.2025.3602826,Article,,2-s2.0-105014540644
Li X.; Wang F.,A Chinese/English mixed text proofreading algorithm for Central Asian universities based on transfer learning,2026,"2026 IEEE International Conference on Power, Electronics and Green Energy, ICPEGE 2026",0,10.1109/ICPEGE67691.2026.11451200,Conference paper,,2-s2.0-105037442018
Liang Y.; Wang Y.; Zeng Y.,Triangular Adaptive Low-Rank Adaptation for Parameter-Efficient Fine-Tuning,2026,IEEE Transactions on Neural Networks and Learning Systems,0,10.1109/TNNLS.2026.3703540,Article,,2-s2.0-105043393254
Deng H.; Li B.; Lin Y.; Li H.; Chen C.; Ni J.; Cao B.,BC-IFL: A Multimodal Bias Correction Framework for Enhanced Image Forgery Localization,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3711086,Article,,2-s2.0-105044317630
Yang T.; Zhang P.; Zheng M.; Shi Y.; Jing L.; Huang J.; Li N.,WirelessGPT: A Generative Foundation Model for Multi-Task Integrated Sensing and Communication,2026,IEEE Journal on Selected Areas in Communications,2,10.1109/JSAC.2025.3640156,Article,,2-s2.0-105024101795
Ramachandra R.,R-FLoRA: Residual-Statistic-Gated Low-Rank Adaptation for Single-Image Face Morphing Attack Detection,2026,IEEE Transactions on Information Forensics and Security,0,10.1109/TIFS.2026.3686989,Article,,2-s2.0-105036630356
Guo S.; Li Y.; Shang J.; Wang Z.; Yuan J.,DADS-SAM: DALoRA and DSCA Enhanced Fine-Tuning for Port Oil Spill Detection Using UAV Imagery,2026,IEEE Transactions on Geoscience and Remote Sensing,2,10.1109/TGRS.2025.3649271,Article,,2-s2.0-105026361416
Li P.; Zhang Z.; Zhang L.; Zhou H.; Shi X.; Zhou F.,S3C: Scalable Subspace With Similarity Completion for Radar Jamming Class Incremental Recognition,2026,IEEE Transactions on Aerospace and Electronic Systems,4,10.1109/TAES.2026.3691731,Article,,2-s2.0-105038731992
Balaji A.; George B.; Vinay M.V.S.,"STRIDE-SA: Streaming, Transfer-Invariant, and Distilled Sentiment Analysis for Real-Time Social Media",2026,"2026 9th International Conference on Intelligent Computing and Control Systems, ICICCS 2026",0,10.1109/ICICCS67901.2026.11502833,Conference paper,,2-s2.0-105041083407
Yoo E.; Kang J.; Choi S.; Kim Y.; Sim J.,Token-Based Task-Aware Knowledge Distillation for Encoder Adaptation,2026,IEEE Access,0,10.1109/ACCESS.2026.3705468,Article,All Open Access; Gold Open Access,2-s2.0-105043193188
Cheng J.; Chen W.; Ai B.,Adaptive End-to-End Transceiver Design for NextG Pilot-Free and CP-Free Wireless Systems,2026,IEEE Journal on Selected Areas in Communications,2,10.1109/JSAC.2025.3648383,Article,,2-s2.0-105026263142
Kotte V.; Joshi R.; Dutta S.; Kavuru R.R.,Multi-Adapter LLMs: Dynamic Mixture of LoRAs for Scalable Personalization,2026,"2026 International Conference on Smart Futuristic Technology, ICSFT 2026",0,10.1109/ICSFT66733.2026.11507732,Conference paper,,2-s2.0-105041605426
Jia D.; Zhao C.; Zhang H.; Song H.,Lightweight RGB-D semantic segmentation network incorporating frequency-domain guidance; [融合频域引导的RGB-D轻量级语义分割网络],2026,Journal of Image and Graphics,0,10.11834/jig.250212,Article,All Open Access; Bronze Open Access,2-s2.0-105029919203
Lin J.; Zhou X.; Liu J.; Cong R.; Zhang G.; Liu Z.; Zhang J.,SAM-DAQ: Segment Anything Model with Depth-guided Adaptive Queries for RGB-D Video Salient Object Detection,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i9.37629,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034372066
Ibrahum A.D.M.; Alakroot Muhab Ramadan A.; Shang Z.; Hong J.-E.,Unified Accident Anticipation and Explainable Report Generation via Self-Supervised Vision-Conditioned Language Modeling,2026,"International Conference on Ubiquitous and Future Networks, ICUFN",0,10.1109/ICUFN69619.2026.11628515,Conference paper,,2-s2.0-105047266917
Bi H.; Xu Y.; Li Y.; Mao Y.; Tong B.; Li C.; Lang C.; Diao W.; Wang H.; Feng Y.; Sun X.,ViRefSAM: Visual Reference-Guided Segment Anything Model for Remote Sensing Segmentation,2026,IEEE Transactions on Geoscience and Remote Sensing,1,10.1109/TGRS.2026.3659897,Article,,2-s2.0-105029699369
Thakaew V.; Watcharapinchai S.; Siricharoen P.,YOWOFormer: Bridging Video Transformers and CNN Detectors for One-Stage Spatio-Temporal Action Detection,2026,IEEE Access,0,10.1109/ACCESS.2026.3700732,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041083087
Yang S.; Jin H.; Zhuang Z.; Liu Q.,An Innovative Hard-Time Synchronization System for Multi-Sensor Measurement Applications,2026,IEEE Transactions on Instrumentation and Measurement,0,10.1109/TIM.2026.3701194,Article,,2-s2.0-105041570377
Sun Y.; Zhu J.; Cheng H.; Luv C.; Yang Z.; Chen L.; Wang Y.,Align then Adapt: Rethinking Parameter-Efficient Transfer Learning in 4D Perception,2026,IEEE Transactions on Multimedia,1,10.1109/TMM.2026.3705202,Article,,2-s2.0-105043142538
Xi Y.; Zhang Y.; Wang S.,Adaptive Ads Moderation under Evolving Policies via Policy-Aligned Question Answering,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11582736,Conference paper,,2-s2.0-105045111254
Zhang S.; Lei T.; Wang X.; Liu T.; Lv Z.; Liu D.; Gong M.; Nandi A.K.,FastSAM-CD: Remote Sensing Image Change Detection Using Vision Foundation Models with Stronger Encoder and Decoder,2026,IEEE Transactions on Geoscience and Remote Sensing,4,10.1109/TGRS.2026.3660946,Article,All Open Access; Green Open Access,2-s2.0-105029562209
Wang L.; Li D.; Gao Z.; Zhu W.; Wang Q.,Exploring Infrared and Visible Feature Fusion for Earth Surface Anomaly Detection: From Benchmark Dataset to Spatial-Spectrum Adaptation Network,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3668268,Article,,2-s2.0-105031702058
,"2026 6th International Conference on Machine Learning and Intelligent Systems Engineering, MLISE 2026",2026,"2026 6th International Conference on Machine Learning and Intelligent Systems Engineering, MLISE 2026",0,,Conference review,,2-s2.0-105046375038
Wang J.; Liu F.; Jiao L.; Wang H.; Li S.; Ma Y.; Li L.; Chen P.; Liu X.; Wang M.,Adaptive Visual Prompting for Effective Satellite Video Tracking,2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2025.3645594,Article,,2-s2.0-105025648058
Wang X.; Li S.; Zhao N.; Zhou X.; Jia D.,Industrial Time-Series Prediction via Adversarial Fusion and MMD-Guided Adaptation,2026,IEEE Transactions on Automation Science and Engineering,0,10.1109/TASE.2026.3693738,Article,,2-s2.0-105039294807
Bhat P.S.; Yazdani S.; Arani E.; Zonooz B.,Parameter Efficient Continual Learning with Dynamic Low-Rank Adaptation,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105030450065
Shukla S.; Sriram A.; Narayanaswamy M.K.; Jain H.,qa-FLoRA: Data-free query-adaptive Fusion of LoRAs for LLMs,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i39.40581,Conference paper,All Open Access; Gold Open Access,2-s2.0-105035008353
Wang X.; Zhao Z.; Hu Q.; Lai J.; Wu T.,AN EFFICIENT RICE PEST DETECTION METHOD BASED ON YOLOV11N; [基于 YOLOv11n 的高效水稻害虫检测方法],2026,INMATEH - Agricultural Engineering,0,10.35633/inmateh-79-52,Article,All Open Access; Gold Open Access,2-s2.0-105049152062
Al Mazid M.A.; Deng L.; Rishe N.,MSCloudCAM: Multi-Scale Context Adaptation with Convolutional Cross-Attention for Multispectral Cloud Segmentation,2026,"2026 IEEE Conference on Artificial Intelligence, CAI 2026",0,10.1109/CAI68641.2026.11536347,Conference paper,,2-s2.0-105042138974
Liao D.; He X.; Xiong J.; He T.; Sun R.; Yao Q.,DGFO: Dynamic Guidance Fit Orthodontics Video Generation,2026,IEEE Access,0,10.1109/ACCESS.2026.3677421,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034408747
Jia Y.; Lin Q.; Li H.; Li Y.; Kwong S.; Cong R.,ViT-UWA: Vision Transformer Underwater-Adapter for Dense Predictions Beneath the Water Surface,2026,IEEE Transactions on Image Processing,1,10.1109/TIP.2026.3682126,Article,,2-s2.0-105036366149
Zong C.; Qin M.; Xia H.; An B.,ArchetypeTrader: Reinforcement Learning for Selecting and Refining Learnable Strategic Archetypes in Quantitative Trading,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i34.40166,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034602157
Wu K.; Peng B.; Zhai D.,Spatiotemporal Context-Aware Prompting With Low-Rank Dynamic Routing for Exemplar-Free Video Class-Incremental Learning,2026,IEEE Transactions on Neural Networks and Learning Systems,0,10.1109/TNNLS.2026.3698473,Article,,2-s2.0-105041936873
